region	country	station	stationName	latitude	longitude	determinand	detGroup	meanLY	HQS	Contamination ratio	Matrix
Bothnian Sea	Sweden	SE-2	Härnösand Deep	62.68341	18.99423	HBCD	Organo-bromines	1.700680272	170	0.010004002	Sediment
Bothnian Sea	Sweden	SE-2	Härnösand Deep	62.68341	18.99423	SBD6	Organo-bromines	0.224489796	310	0.000724161	Sediment
Bothnian Sea	Sweden	SE-2	Härnösand Deep	62.68341	18.99423	CD	Metals	0.360909091	2.3	0.156916996	Sediment
Bothnian Sea	Sweden	SE-2	Härnösand Deep	62.68341	18.99423	PB	Metals	21.83211679	120	0.181934307	Sediment
Bothnian Sea	Sweden	SE-2	Härnösand Deep	62.68341	18.99423	TBTIN	Organo-metals	4.149659864	1.6	2.593537415	Sediment
Bothnian Sea	Sweden	SE-2	Härnösand Deep	62.68341	18.99423	ANT	PAH (parent)	2.380952381	24	0.099206349	Sediment
Bothnian Sea	Sweden	SE-3	S Bothnian Sea	61.26823	18.13781	HBCD	Organo-bromines	1.706484642	170	0.010038145	Sediment
Bothnian Sea	Sweden	SE-3	S Bothnian Sea	61.26823	18.13781	SBD6	Organo-bromines	0.204778157	310	0.000660575	Sediment
Bothnian Sea	Sweden	SE-3	S Bothnian Sea	61.26823	18.13781	CD	Metals	0.174779412	2.3	0.075991049	Sediment
Bothnian Sea	Sweden	SE-3	S Bothnian Sea	61.26823	18.13781	PB	Metals	24.65531915	120	0.205460993	Sediment
Bothnian Sea	Sweden	SE-3	S Bothnian Sea	61.26823	18.13781	TBTIN	Organo-metals	4.163822526	1.6	2.602389078	Sediment
Bothnian Sea	Sweden	SE-3	S Bothnian Sea	61.26823	18.13781	ANT	PAH (parent)	1.706484642	24	0.071103527	Sediment
Åland Sea	Sweden	SE-4	Åland Deep	60.19174	19.04678	HBCD	Organo-bromines	1.278772379	170	0.00752219	Sediment
Åland Sea	Sweden	SE-4	Åland Deep	60.19174	19.04678	SBD6	Organo-bromines	0.560102302	310	0.001806782	Sediment
Åland Sea	Sweden	SE-4	Åland Deep	60.19174	19.04678	CD	Metals	0.30456	2.3	0.132417391	Sediment
Åland Sea	Sweden	SE-4	Åland Deep	60.19174	19.04678	PB	Metals	25.8296146	120	0.215246788	Sediment
Åland Sea	Sweden	SE-4	Åland Deep	60.19174	19.04678	TBTIN	Organo-metals	3.120204604	1.6	1.950127877	Sediment
Åland Sea	Sweden	SE-4	Åland Deep	60.19174	19.04678	ANT	PAH (parent)	1.406649616	24	0.058610401	Sediment
Northern Baltic Proper	Sweden	SE-5	NE Gotska Sandön	58.97727	20.30706	HBCD	Organo-bromines	1.732501733	170	0.010191187	Sediment
Northern Baltic Proper	Sweden	SE-5	NE Gotska Sandön	58.97727	20.30706	SBD6	Organo-bromines	0.213444213	310	0.00068853	Sediment
Northern Baltic Proper	Sweden	SE-5	NE Gotska Sandön	58.97727	20.30706	CD	Metals	6.111528662	2.3	2.657186375	Sediment
Northern Baltic Proper	Sweden	SE-5	NE Gotska Sandön	58.97727	20.30706	PB	Metals	39.27388535	120	0.327282378	Sediment
Northern Baltic Proper	Sweden	SE-5	NE Gotska Sandön	58.97727	20.30706	TBTIN	Organo-metals	7.355509356	1.6	4.597193347	Sediment
Northern Baltic Proper	Sweden	SE-5	NE Gotska Sandön	58.97727	20.30706	ANT	PAH (parent)	1.004851005	24	0.041868792	Sediment
Eastern Gotland Basin	Sweden	SE-6	Fårö Deep	57.94194	19.86934	HBCD	Organo-bromines	1.795977011	170	0.010564571	Sediment
Eastern Gotland Basin	Sweden	SE-6	Fårö Deep	57.94194	19.86934	SBD6	Organo-bromines	0.167025862	310	0.000538793	Sediment
Eastern Gotland Basin	Sweden	SE-6	Fårö Deep	57.94194	19.86934	CD	Metals	14.31817204	2.3	6.225292193	Sediment
Eastern Gotland Basin	Sweden	SE-6	Fårö Deep	57.94194	19.86934	PB	Metals	72.02150538	120	0.600179211	Sediment
Eastern Gotland Basin	Sweden	SE-6	Fårö Deep	57.94194	19.86934	TBTIN	Organo-metals	9.640804598	1.6	6.025502874	Sediment
Eastern Gotland Basin	Sweden	SE-6	Fårö Deep	57.94194	19.86934	ANT	PAH (parent)	1.724137931	24	0.07183908	Sediment
Eastern Gotland Basin	Sweden	SE-7	SE Gotland Basin	57.01331	19.33454	HBCD	Organo-bromines	1.99044586	170	0.011708505	Sediment
Eastern Gotland Basin	Sweden	SE-7	SE Gotland Basin	57.01331	19.33454	SBD6	Organo-bromines	0.230493631	310	0.000743528	Sediment
Eastern Gotland Basin	Sweden	SE-7	SE Gotland Basin	57.01331	19.33454	CD	Metals	12.50218045	2.3	5.435730631	Sediment
Eastern Gotland Basin	Sweden	SE-7	SE Gotland Basin	57.01331	19.33454	PB	Metals	87.02255639	120	0.72518797	Sediment
Eastern Gotland Basin	Sweden	SE-7	SE Gotland Basin	57.01331	19.33454	TBTIN	Organo-metals	27.19745223	1.6	16.99840764	Sediment
Eastern Gotland Basin	Sweden	SE-7	SE Gotland Basin	57.01331	19.33454	ANT	PAH (parent)	1.950636943	24	0.081276539	Sediment
Western Gotland Basin	Sweden	SE-8	E Landsort Deep	58.67813	18.35679	HBCD	Organo-bromines	1.73852573	170	0.010226622	Sediment
Western Gotland Basin	Sweden	SE-8	E Landsort Deep	58.67813	18.35679	SBD6	Organo-bromines	0.292420028	310	0.00094329	Sediment
Western Gotland Basin	Sweden	SE-8	E Landsort Deep	58.67813	18.35679	CD	Metals	13.26061607	2.3	5.765485246	Sediment
Western Gotland Basin	Sweden	SE-8	E Landsort Deep	58.67813	18.35679	PB	Metals	56.31531054	120	0.469294254	Sediment
Western Gotland Basin	Sweden	SE-8	E Landsort Deep	58.67813	18.35679	TBTIN	Organo-metals	9.33240612	1.6	5.832753825	Sediment
Western Gotland Basin	Sweden	SE-8	E Landsort Deep	58.67813	18.35679	ANT	PAH (parent)	1.460361613	24	0.060848401	Sediment
Western Gotland Basin	Sweden	SE-9	Norrköping Deep	58.02493	17.92923	HBCD	Organo-bromines	2.281021898	170	0.013417776	Sediment
Western Gotland Basin	Sweden	SE-9	Norrköping Deep	58.02493	17.92923	SBD6	Organo-bromines	0.16879562	310	0.000544502	Sediment
Western Gotland Basin	Sweden	SE-9	Norrköping Deep	58.02493	17.92923	CD	Metals	6.08204461	2.3	2.644367222	Sediment
Western Gotland Basin	Sweden	SE-9	Norrköping Deep	58.02493	17.92923	PB	Metals	44.96470588	120	0.374705882	Sediment
Western Gotland Basin	Sweden	SE-9	Norrköping Deep	58.02493	17.92923	TBTIN	Organo-metals	25.60218978	1.6	16.00136861	Sediment
Western Gotland Basin	Sweden	SE-9	Norrköping Deep	58.02493	17.92923	ANT	PAH (parent)	2.372262774	24	0.098844282	Sediment
Great Belt	Germany	OM225019	OM225019	54.84	9.4845	CD	Metals	0.014142846	0.2	0.070714232	Water
Great Belt	Germany	OM225019	OM225019	54.84	9.4845	PB	Metals	0.2	1.3	0.153846154	Water
Great Belt	Germany	OM225019	OM225019	54.84	9.4845	PFOS	Perfluoranated compounds	0.391152144	0.13	3.008862649	Water
Bay of Mecklenburg	Germany	OM225025	OM225025	53.89483	10.80133	CD	Metals	0.020222682	0.2	0.101113412	Water
Bay of Mecklenburg	Germany	OM225025	OM225025	53.89483	10.80133	PB	Metals	0.4334471	1.3	0.333420846	Water
Bay of Mecklenburg	Germany	OM225025	OM225025	53.89483	10.80133	PFOS	Perfluoranated compounds	0.32	0.13	2.461538462	Water
Kiel Bay	Germany	OM225028	OM225028	54.58333	10.06683	CD	Metals	0.02	0.2	0.1	Water
Kiel Bay	Germany	OM225028	OM225028	54.58333	10.06683	PB	Metals	0.2	1.3	0.153846154	Water
Bay of Mecklenburg	Germany	OM225054	OM225054	54.06833	10.82167	CD	Metals	0.02	0.2	0.1	Water
Bay of Mecklenburg	Germany	OM225054	OM225054	54.06833	10.82167	PB	Metals	0.4	1.3	0.307692308	Water
Kiel Bay	Germany	OM225059	OM225059	54.45917	10.245	CD	Metals	0.02	0.2	0.1	Water
Kiel Bay	Germany	OM225059	OM225059	54.45917	10.245	PB	Metals	0.2	1.3	0.153846154	Water
Kiel Bay	Germany	OM225059	OM225059	54.45917	10.245	PFOS	Perfluoranated compounds	0.17	0.13	1.307692308	Water
Kiel Bay	Germany	OM225103	OM225103	54.35383	10.16467	CD	Metals	0.01570975	0.2	0.078548748	Water
Kiel Bay	Germany	OM225103	OM225103	54.35383	10.16467	PB	Metals	0.166118628	1.3	0.12778356	Water
Kiel Bay	Germany	OM225103	OM225103	54.35383	10.16467	PFOS	Perfluoranated compounds	0.16	0.13	1.230769231	Water
Kiel Bay	Germany	OM225109	OM225109	54.7525	10.09283	CD	Metals	0.02	0.2	0.1	Water
Kiel Bay	Germany	OM225109	OM225109	54.7525	10.09283	PB	Metals	0.2	1.3	0.153846154	Water
Kiel Bay	Germany	OM707	OM707	54.52167	10.04167	CD	Metals	0.02	0.2	0.1	Water
Kiel Bay	Germany	OM707	OM707	54.52167	10.04167	PB	Metals	0.2	1.3	0.153846154	Water
Bay of Mecklenburg	Germany	OMBMPM2	OMBMPM2	54.315	11.55	CD	Metals	0.02	0.2	0.1	Water
Bay of Mecklenburg	Germany	OMBMPM2	OMBMPM2	54.315	11.55	PB	Metals	0.2	1.3	0.153846154	Water
Kiel Bay	Germany	OMBMPN3	OMBMPN3	54.6	10.45	CD	Metals	0.02	0.2	0.1	Water
Kiel Bay	Germany	OMBMPN3	OMBMPN3	54.6	10.45	PB	Metals	0.2	1.3	0.153846154	Water
Arkona Basin	Germany	OMMVDB16	OMMVDB16	54.335	12.44833	CD	Metals	0.044	0.2	0.22	Water
Arkona Basin	Germany	OMMVDB16	OMMVDB16	54.335	12.44833	PB	Metals	0.038	1.3	0.029230769	Water
Arkona Basin	Germany	OMMVGB19	OMMVGB19	54.20667	13.56667	CD	Metals	0.092	0.2	0.46	Water
Arkona Basin	Germany	OMMVGB19	OMMVGB19	54.20667	13.56667	PB	Metals	0.304335341	1.3	0.234104109	Water
Bornholm Basin	Germany	OMMVKHM	OMMVKHM	53.825	14.1	CD	Metals	0.025952264	0.2	0.129761318	Water
Bornholm Basin	Germany	OMMVKHM	OMMVKHM	53.825	14.1	PB	Metals	0.234904492	1.3	0.180695763	Water
Bornholm Basin	Germany	OMMVKHM	OMMVKHM	53.825	14.1	CD	Metals	0.073105452	0.2	0.365527262	Water
Bornholm Basin	Germany	OMMVKHM	OMMVKHM	53.825	14.1	PB	Metals	0.053812358	1.3	0.041394121	Water
Bay of Mecklenburg	Germany	OMMVUW4	OMMVUW4	54.16667	12.1	CD	Metals	0.073105452	0.2	0.365527262	Water
Bay of Mecklenburg	Germany	OMMVUW4	OMMVUW4	54.16667	12.1	PB	Metals	0.172685367	1.3	0.132834898	Water
Bay of Mecklenburg	Germany	OMMVWB3	OMMVWB3	53.95	11.40833	CD	Metals	0.073105452	0.2	0.365527262	Water
Bay of Mecklenburg	Germany	OMMVWB3	OMMVWB3	53.95	11.40833	PB	Metals	0.067466271	1.3	0.051897132	Water
Bay of Mecklenburg	Germany	OMO22	OMO22	54.11	11.175	CD	Metals	0.017064939	0.2	0.085324693	Water
Bay of Mecklenburg	Germany	OMO22	OMO22	54.11	11.175	PB	Metals	0.112468265	1.3	0.08651405	Water
Arkona Basin	Germany	OMO9	OMO9	54.62333	13.02833	CD	Metals	0.084	0.2	0.42	Water
Arkona Basin	Germany	OMO9	OMO9	54.62333	13.02833	PB	Metals	0.212320512	1.3	0.163323471	Water
Bornholm Basin	Germany	OMOB4	OMOB4	54.00667	14.23333	CD	Metals	0.011569247	0.2	0.057846237	Water
Bornholm Basin	Germany	OMOB4	OMOB4	54.00667	14.23333	PB	Metals	0.104388091	1.3	0.080298532	Water
Bornholm Basin	Germany	OMOB4	OMOB4	54.00667	14.23333	CD	Metals	0.073105452	0.2	0.365527262	Water
Bornholm Basin	Germany	OMOB4	OMOB4	54.00667	14.23333	PB	Metals	0.04508446	1.3	0.034680353	Water
Kiel Bay	Germany	OMS2	OMS2	54.51833	9.67167	CD	Metals	0.016508084	0.2	0.082540419	Water
Kiel Bay	Germany	OMS2	OMS2	54.51833	9.67167	PB	Metals	0.201035526	1.3	0.154642712	Water
Eastern Gotland Basin	Lithuania	2		55.92167	20.97167	TBTIN	Organo-metals	0.1464	0.2	0.732	Water
Eastern Gotland Basin	Lithuania	2		55.92167	20.97167	PFOS	Perfluoranated compounds	0.3	0.13	2.307692308	Water
Eastern Gotland Basin	Lithuania	20		55.63333	20.8	TBTIN	Organo-metals	0.1464	0.2	0.732	Water
Eastern Gotland Basin	Lithuania	20		55.63333	20.8	PFOS	Perfluoranated compounds	0.2	0.13	1.538461538	Water
Eastern Gotland Basin	Lithuania	B1		56.03833	21.05	TBTIN	Organo-metals	0.1464	0.2	0.732	Water
Eastern Gotland Basin	Lithuania	B1		56.03833	21.05	PFOS	Perfluoranated compounds	0.3	0.13	2.307692308	Water
Eastern Gotland Basin	Lithuania	BMPJ2		55.88167	20.34167	CD	Metals	0.1	0.2	0.5	Water
Eastern Gotland Basin	Lithuania	BMPJ2		55.88167	20.34167	PB	Metals	1	1.3	0.769230769	Water
Eastern Gotland Basin	Lithuania	J56		56.02833	20.83333	TBTIN	Organo-metals	0.597675497	0.2	2.988377486	Water
Eastern Gotland Basin	Lithuania	J56		56.02833	20.83333	PFOS	Perfluoranated compounds	0.405360046	0.13	3.118154203	Water
Eastern Gotland Basin	Lithuania	J56		56.02833	20.83333	CD	Metals	0.093114992	0.2	0.465574958	Water
Eastern Gotland Basin	Lithuania	J56		56.02833	20.83333	PB	Metals	1	1.3	0.769230769	Water
Eastern Gotland Basin	Lithuania	K18		55.765	20.89167	TBTIN	Organo-metals	0.1464	0.2	0.732	Water
Eastern Gotland Basin	Lithuania	K18		55.765	20.89167	PFOS	Perfluoranated compounds	0.489897949	0.13	3.768445758	Water
Eastern Gotland Basin	Lithuania	K22		55.735	21.05	TBTIN	Organo-metals	0.597675497	0.2	2.988377486	Water
Eastern Gotland Basin	Lithuania	K22		55.735	21.05	PFOS	Perfluoranated compounds	0.251486686	0.13	1.934512969	Water
Eastern Gotland Basin	Lithuania	K22		55.735	21.05	CD	Metals	0.093114992	0.2	0.465574958	Water
Eastern Gotland Basin	Lithuania	K22		55.735	21.05	PB	Metals	1	1.3	0.769230769	Water
Eastern Gotland Basin	Lithuania	K23		55.7183	21.06167	CD	Metals	0.091469122	0.2	0.45734561	Water
Eastern Gotland Basin	Lithuania	K23		55.7183	21.06167	PB	Metals	1	1.3	0.769230769	Water
Eastern Gotland Basin	Lithuania	K32		55.55833	21.07833	CD	Metals	0.093114992	0.2	0.465574958	Water
Eastern Gotland Basin	Lithuania	K32		55.55833	21.07833	PB	Metals	1	1.3	0.769230769	Water
Eastern Gotland Basin	Lithuania	K41		55.31167	20.95667	TBTIN	Organo-metals	0.597675497	0.2	2.988377486	Water
Eastern Gotland Basin	Lithuania	K41		55.31167	20.95667	PFOS	Perfluoranated compounds	0.291295063	0.13	2.240731254	Water
Eastern Gotland Basin	Lithuania	K41		55.31167	20.95667	CD	Metals	0.093114992	0.2	0.465574958	Water
Eastern Gotland Basin	Lithuania	K41		55.31167	20.95667	PB	Metals	1	1.3	0.769230769	Water
Eastern Gotland Basin	Lithuania	N-6		55.403	20.704	TBTIN	Organo-metals	0.1464	0.2	0.732	Water
Eastern Gotland Basin	Lithuania	N-6		55.403	20.704	PFOS	Perfluoranated compounds	3.7	0.13	28.46153846	Water
Gdansk Basin	Poland	2WM	Zalew Wislany (2WM)	54.44713	19.72463	CD	Metals	0.05	0.2	0.25	Water
Bornholm Basin	Poland	2ZP	Dziwna-Swina (2ZP)	53.981	14.498	TBTIN	Organo-metals	0.454135171	0.2	2.270675856	Water
Bornholm Basin	Poland	2ZP	Dziwna-Swina (2ZP)	53.981	14.498	CD	Metals	0.10363554	0.2	0.518177698	Water
Bornholm Basin	Poland	2ZP	Dziwna-Swina (2ZP)	53.981	14.498	PB	Metals	0.711378661	1.3	0.547214355	Water
Bornholm Basin	Poland	3ZP	Sarbinowo-Dziwna (3ZP)	54.113	15.065	TBTIN	Organo-metals	0.422620397	0.2	2.113101985	Water
Bornholm Basin	Poland	3ZP	Sarbinowo-Dziwna (3ZP)	54.113	15.065	CD	Metals	0.1	0.2	0.5	Water
Bornholm Basin	Poland	3ZP	Sarbinowo-Dziwna (3ZP)	54.113	15.065	PB	Metals	0.774596669	1.3	0.595843592	Water
Bornholm Basin	Poland	4ZP	Sarbinowo-Dziwna (4ZP)	54.167	15.291	TBTIN	Organo-metals	1.035204328	0.2	5.176021638	Water
Bornholm Basin	Poland	4ZP	Sarbinowo-Dziwna (4ZP)	54.167	15.291	CD	Metals	0.1	0.2	0.5	Water
Bornholm Basin	Poland	4ZP	Sarbinowo-Dziwna (4ZP)	54.167	15.291	PB	Metals	2	1.3	1.538461538	Water
Bornholm Basin	Poland	5ZP	Sarbinowo-Dziwna (5ZP)	54.204	15.557	TBTIN	Organo-metals	1.035204328	0.2	5.176021638	Water
Bornholm Basin	Poland	5ZP	Sarbinowo-Dziwna (5ZP)	54.204	15.557	CD	Metals	0.1	0.2	0.5	Water
Bornholm Basin	Poland	5ZP	Sarbinowo-Dziwna (5ZP)	54.204	15.557	PB	Metals	2	1.3	1.538461538	Water
Gdansk Basin	Poland	6WM	Zalew Wislany (6WM)	54.4	19.633	TBTIN	Organo-metals	0.488	0.2	2.44	Water
Gdansk Basin	Poland	6WM	Zalew Wislany (6WM)	54.4	19.633	CD	Metals	0.05	0.2	0.25	Water
Gdansk Basin	Poland	6WM	Zalew Wislany (6WM)	54.4	19.633	PB	Metals	1	1.3	0.769230769	Water
Bornholm Basin	Poland	6ZP	Jaroslawiec-Sarbinowo (6ZP)	54.295	16.125	TBTIN	Organo-metals	0.422620397	0.2	2.113101985	Water
Bornholm Basin	Poland	6ZP	Jaroslawiec-Sarbinowo (6ZP)	54.295	16.125	CD	Metals	0.1	0.2	0.5	Water
Bornholm Basin	Poland	6ZP	Jaroslawiec-Sarbinowo (6ZP)	54.295	16.125	PB	Metals	2	1.3	1.538461538	Water
Bornholm Basin	Poland	7ZP	Jaroslawiec-Sarbinowo (7ZP)	54.451	16.361	TBTIN	Organo-metals	1.464	0.2	7.32	Water
Bornholm Basin	Poland	7ZP	Jaroslawiec-Sarbinowo (7ZP)	54.451	16.361	CD	Metals	0.1	0.2	0.5	Water
Bornholm Basin	Poland	7ZP	Jaroslawiec-Sarbinowo (7ZP)	54.451	16.361	PB	Metals	2	1.3	1.538461538	Water
Gdansk Basin	Poland	8WM	Zalew Wislany (8WM)	54.3	19.283	TBTIN	Organo-metals	0.488	0.2	2.44	Water
Gdansk Basin	Poland	8WM	Zalew Wislany (8WM)	54.3	19.283	CD	Metals	0.05	0.2	0.25	Water
Gdansk Basin	Poland	8WM	Zalew Wislany (8WM)	54.3	19.283	PB	Metals	1	1.3	0.769230769	Water
Bornholm Basin	Poland	B2ZP	Zalew Szczecinski (B2ZP)	53.859	14.282	TBTIN	Organo-metals	1.890015873	0.2	9.450079365	Water
Bornholm Basin	Poland	B2ZP	Zalew Szczecinski (B2ZP)	53.859	14.282	CD	Metals	0.1	0.2	0.5	Water
Bornholm Basin	Poland	B2ZP	Zalew Szczecinski (B2ZP)	53.859	14.282	PB	Metals	1	1.3	0.769230769	Water
Bornholm Basin	Poland	C11P	Rowy-Jaroslawiec Wschod (C11P)	54.675	17.03	CD	Metals	0.2	0.2	1	Water
Bornholm Basin	Poland	C11P	Rowy-Jaroslawiec Wschod (C11P)	54.675	17.03	PB	Metals	2.5	1.3	1.923076923	Water
Eastern Gotland Basin	Poland	C12P	Jastrzebia Gora-Rowy (C12P)	54.77947	17.55513	CD	Metals	0.075	0.2	0.375	Water
Eastern Gotland Basin	Poland	C12P	Jastrzebia Gora-Rowy (C12P)	54.77947	17.55513	PB	Metals	4	1.3	3.076923077	Water
Eastern Gotland Basin	Poland	C13a	Jastrzebia Gora-Rowy (C13a)	54.81662	17.8305	TBTIN	Organo-metals	0.244	0.2	1.22	Water
Eastern Gotland Basin	Poland	C13a	Jastrzebia Gora-Rowy (C13a)	54.81662	17.8305	CD	Metals	0.05	0.2	0.25	Water
Eastern Gotland Basin	Poland	C13a	Jastrzebia Gora-Rowy (C13a)	54.81662	17.8305	PB	Metals	0.4	1.3	0.307692308	Water
Eastern Gotland Basin	Poland	C13P	Jastrzebia Gora-Rowy (C13P)	54.839	18.078	CD	Metals	0.075	0.2	0.375	Water
Eastern Gotland Basin	Poland	C13P	Jastrzebia Gora-Rowy (C13P)	54.839	18.078	PB	Metals	4	1.3	3.076923077	Water
Gdansk Basin	Poland	C15P	Wladyslawowo-Jastrzebia Gora (C15P)	54.843	18.344	TBTIN	Organo-metals	0.244	0.2	1.22	Water
Gdansk Basin	Poland	C15P	Wladyslawowo-Jastrzebia Gora (C15P)	54.843	18.344	CD	Metals	0.061237244	0.2	0.306186218	Water
Gdansk Basin	Poland	C15P	Wladyslawowo-Jastrzebia Gora (C15P)	54.843	18.344	PB	Metals	1.063659179	1.3	0.818199369	Water
Gdansk Basin	Poland	C17P	Polwysep Hel (C17P)	54.794	18.437	CD	Metals	0.075	0.2	0.375	Water
Gdansk Basin	Poland	C17P	Polwysep Hel (C17P)	54.794	18.437	PB	Metals	4	1.3	3.076923077	Water
Gdansk Basin	Poland	C18P	Polwysep Hel (C18P)	54.72	18.646	CD	Metals	0.075	0.2	0.375	Water
Gdansk Basin	Poland	C18P	Polwysep Hel (C18P)	54.72	18.646	PB	Metals	4	1.3	3.076923077	Water
Gdansk Basin	Poland	C19P	Mierzeja Wislana (C19P)	54.41591	19.49583	CD	Metals	0.5	0.2	2.5	Water
Gdansk Basin	Poland	C19P	Mierzeja Wislana (C19P)	54.41591	19.49583	PB	Metals	4	1.3	3.076923077	Water
Bornholm Basin	Poland	C9P	Rowy-Jaroslawiec Wschod (C9P)	54.594	16.868	CD	Metals	0.2	0.2	1	Water
Bornholm Basin	Poland	C9P	Rowy-Jaroslawiec Wschod (C9P)	54.594	16.868	PB	Metals	2.5	1.3	1.923076923	Water
Bornholm Basin	Poland	CZP	Zalew Szczecinski (CZP)	53.762	14.406	TBTIN	Organo-metals	0.467706352	0.2	2.338531762	Water
Bornholm Basin	Poland	CZP	Zalew Szczecinski (CZP)	53.762	14.406	CD	Metals	0.035799633	0.2	0.178998167	Water
Bornholm Basin	Poland	CZP	Zalew Szczecinski (CZP)	53.762	14.406	PB	Metals	0.843432665	1.3	0.648794358	Water
Bornholm Basin	Poland	DZZP	Ujscie Dziwny (DZZP)	54.04	14.728	TBTIN	Organo-metals	0.403789612	0.2	2.018948061	Water
Bornholm Basin	Poland	DZZP	Ujscie Dziwny (DZZP)	54.04	14.728	CD	Metals	0.121700391	0.2	0.608501954	Water
Bornholm Basin	Poland	DZZP	Ujscie Dziwny (DZZP)	54.04	14.728	PB	Metals	0.602681964	1.3	0.463601511	Water
Bornholm Basin	Poland	EZP	Zalew Szczecinski (EZP)	53.673	14.525	CD	Metals	0.041687899	0.2	0.208439493	Water
Bornholm Basin	Poland	EZP	Zalew Szczecinski (EZP)	53.673	14.525	PB	Metals	0.843432665	1.3	0.648794358	Water
Bornholm Basin	Poland	FZP	Zalew Szczecinski (FZP)	53.778	14.533	TBTIN	Organo-metals	2.738893207	0.2	13.69446604	Water
Bornholm Basin	Poland	FZP	Zalew Szczecinski (FZP)	53.778	14.533	CD	Metals	0.1	0.2	0.5	Water
Bornholm Basin	Poland	FZP	Zalew Szczecinski (FZP)	53.778	14.533	PB	Metals	1	1.3	0.769230769	Water
Bornholm Basin	Poland	HZP	Zalew Szczecinski (HZP)	53.785	14.31	TBTIN	Organo-metals	2.390701989	0.2	11.95350994	Water
Bornholm Basin	Poland	HZP	Zalew Szczecinski (HZP)	53.785	14.31	CD	Metals	0.027143498	0.2	0.135717489	Water
Bornholm Basin	Poland	HZP	Zalew Szczecinski (HZP)	53.785	14.31	PB	Metals	0.843432665	1.3	0.648794358	Water
Bornholm Basin	Poland	IVZP	Zatoka Pomorska (IVZP)	54.00592	14.23352	CD	Metals	0.128983215	0.2	0.644916076	Water
Bornholm Basin	Poland	IVZP	Zatoka Pomorska (IVZP)	54.00592	14.23352	PB	Metals	0.843432665	1.3	0.648794358	Water
Bornholm Basin	Poland	JWWZP	Zalew Szczecinski (JWWZP)	53.883	14.398	TBTIN	Organo-metals	20.33268266	0.2	101.6634133	Water
Bornholm Basin	Poland	JWWZP	Zalew Szczecinski (JWWZP)	53.883	14.398	CD	Metals	0.1	0.2	0.5	Water
Bornholm Basin	Poland	JWWZP	Zalew Szczecinski (JWWZP)	53.883	14.398	PB	Metals	1	1.3	0.769230769	Water
Gdansk Basin	Poland	OM1P	Zatoka Pucka Zewnetrzna (OM1P)	54.567	18.683	TBTIN	Organo-metals	0.244	0.2	1.22	Water
Gdansk Basin	Poland	OM1P	Zatoka Pucka Zewnetrzna (OM1P)	54.567	18.683	CD	Metals	0.158113883	0.2	0.790569415	Water
Gdansk Basin	Poland	OM1P	Zatoka Pucka Zewnetrzna (OM1P)	54.567	18.683	PB	Metals	1.414213562	1.3	1.087856586	Water
Gdansk Basin	Poland	OM3P	Ujscie Wisly Przekop (OM3P)	54.383	18.968	CD	Metals	0.5	0.2	2.5	Water
Gdansk Basin	Poland	OM3P	Ujscie Wisly Przekop (OM3P)	54.383	18.968	PB	Metals	6.18	1.3	4.753846154	Water
Gdansk Basin	Poland	PB19WM	Zalew Wislany (PB19WM)	54.30823	19.2965	CD	Metals	0.05	0.2	0.25	Water
Gdansk Basin	Poland	PB32WM	Zalew Wislany (PB32WM)	54.41256	19.73503	TBTIN	Organo-metals	0.488	0.2	2.44	Water
Gdansk Basin	Poland	PB32WM	Zalew Wislany (PB32WM)	54.41256	19.73503	CD	Metals	0.05	0.2	0.25	Water
Gdansk Basin	Poland	PB32WM	Zalew Wislany (PB32WM)	54.41256	19.73503	PB	Metals	1	1.3	0.769230769	Water
Bornholm Basin	Poland	SWIZP	Ujscie Swiny (SWIZP)	53.94349	14.2353	TBTIN	Organo-metals	0.122	0.2	0.61	Water
Bornholm Basin	Poland	SWIZP	Ujscie Swiny (SWIZP)	53.94349	14.2353	CD	Metals	0.102165844	0.2	0.510829218	Water
Bornholm Basin	Poland	SWIZP	Ujscie Swiny (SWIZP)	53.94349	14.2353	PB	Metals	0.774596669	1.3	0.595843592	Water
Bornholm Basin	Poland	SWZP	Zatoka Pomorska (SWZP)	53.964	14.245	TBTIN	Organo-metals	3.808276461	0.2	19.0413823	Water
Bornholm Basin	Poland	SWZP	Zatoka Pomorska (SWZP)	53.964	14.245	CD	Metals	0.112702854	0.2	0.563514269	Water
Bornholm Basin	Poland	SWZP	Zatoka Pomorska (SWZP)	53.964	14.245	PB	Metals	0.843432665	1.3	0.648794358	Water
Gdansk Basin	Poland	T12P	Zatoka Pucka Zewnetrzna (T12P)	54.681	18.683	CD	Metals	0.7	0.2	3.5	Water
Gdansk Basin	Poland	T12P	Zatoka Pucka Zewnetrzna (T12P)	54.681	18.683	PB	Metals	4	1.3	3.076923077	Water
Gdansk Basin	Poland	T18P	Zatoka Gdanska wewnetrzna (T18P)	54.379	18.878	CD	Metals	0.5	0.2	2.5	Water
Gdansk Basin	Poland	T18P	Zatoka Gdanska wewnetrzna (T18P)	54.379	18.878	PB	Metals	4.39089968	1.3	3.377615138	Water
Gdansk Basin	Poland	T6aP	Zalew Pucki (T6aP)	54.71907	18.48415	TBTIN	Organo-metals	0.244	0.2	1.22	Water
Gdansk Basin	Poland	T6aP	Zalew Pucki (T6aP)	54.71907	18.48415	CD	Metals	0.05	0.2	0.25	Water
